Tags	Asker Reputation	Asker Id	Asker Name	Link to Asker	Is Answered	View Count	Answer Count	Score	last_activity_date	creation_date	Question Id	link	Title	Answerer Reputation	Answerer Id	user_type	Answerer Name	Answerer Prof Link	Is Accepted	Answer Score	Last Activity data	Last Edited date	Creation date	Answer Id 
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	19975	20178	registered	Noah Goodrich	registered	https://stackoverflow.com/users/20178/noah-goodrich	False	186	1544958560	1222631281	146583
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	16	10503089	registered	Manish Dwivedi	registered	https://stackoverflow.com/users/10503089/manish-dwivedi	False	0	1539534472	1539534472	52804756
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	130644	4725	registered	Tom Hawtin - tackline	registered	https://stackoverflow.com/users/4725/tom-hawtin-tackline	False	6	1532616786	1222632252	146609
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	14039	10973	registered	Kevin Day	registered	https://stackoverflow.com/users/10973/kevin-day	False	388	1532616710	1222745538	151666
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	708	3991447	registered	Vamsi Sangam	registered	https://stackoverflow.com/users/3991447/vamsi-sangam	False	1	1532616665	1433359011	30628730
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	49333	947357	registered	A.H.	registered	https://stackoverflow.com/users/947357/a-h	False	35	1532616570	1342354802	11491829
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	533	4786435	registered	Lordferrous 	registered	https://stackoverflow.com/users/4786435/lordferrous	False	9	1502338640	1431178287	30140527
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	22917	3140	registered	Jacob Krall	registered	https://stackoverflow.com/users/3140/jacob-krall	True	331	1501758196	1222633714	146662
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	8422	4251431	registered	Basheer AL-MOMANI	registered	https://stackoverflow.com/users/4251431/basheer-al-momani	False	5	1487671014	1487671014	42364080
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	125	5695126	registered	Kero Fawzy	registered	https://stackoverflow.com/users/5695126/kero-fawzy	False	1	1481191440	1481191440	41036654
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	11	2494522	registered	Mayank Chopra	registered	https://stackoverflow.com/users/2494522/mayank-chopra	False	0	1471540328	1471540328	39023932
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	29	5255840	registered	Jatin Kathuria	registered	https://stackoverflow.com/users/5255840/jatin-kathuria	False	0	1461896280	1461896280	36928469
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	145	1394610	registered	Jesse M	registered	https://stackoverflow.com/users/1394610/jesse-m	False	0	1461579781	1342096995	11452122
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	96	3475143	registered	Sourav Saha	registered	https://stackoverflow.com/users/3475143/sourav-saha	False	0	1461465629	1421964121	28099497
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	11	732351	unregistered	Abhishek	unregistered	https://stackoverflow.com/users/732351/abhishek	False	2	1461465532	1304163569	5841473
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	3013	2558244	registered	Isabella Engineer	registered	https://stackoverflow.com/users/2558244/isabella-engineer	False	9	1461465240	1373242265	17517621
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	97	4793214	registered	Varun Vashista	registered	https://stackoverflow.com/users/4793214/varun-vashista	False	0	1436526390	1436526390	31339228
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	6141	839601	registered	gnat	registered	https://stackoverflow.com/users/839601/gnat	False	3	1343195925	1343195925	11643561
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	17346	1140748	registered	alain.janinm	registered	https://stackoverflow.com/users/1140748/alain-janinm	False	3	1342258656	1342192547	11473329
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	38630	873875	registered	yorkw	registered	https://stackoverflow.com/users/873875/yorkw	False	38	1342091678	1342065957	11444861
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	23	1515855	registered	user1515855	registered	https://stackoverflow.com/users/1515855/user1515855	False	0	1342037028	1342037028	11440558
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	20026	1001027	registered	Francisco Spaeth	registered	https://stackoverflow.com/users/1001027/francisco-spaeth	False	0	1342030380	1342030380	11438809
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	84603	138304	registered	Sam Harwell	registered	https://stackoverflow.com/users/138304/sam-harwell	False	1	1341960204	1341960204	11423098
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	39	1515114	unregistered	hellaciousprogger	unregistered	https://stackoverflow.com/users/1515114/hellaciousprogger	False	3	1341931040	1341931040	11415727
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	31	1451254	unregistered	Aysha	unregistered	https://stackoverflow.com/users/1451254/aysha	False	3	1339505313	1339505313	10996990
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	11	1157396	unregistered	eagles	unregistered	https://stackoverflow.com/users/1157396/eagles	False	0	1326930662	1326930662	8919261
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	1	355420	unregistered	c k ravi	unregistered	https://stackoverflow.com/users/355420/c-k-ravi	False	0	1323344260	1275396591	2949842
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	1	825455	unregistered	sanyashi kumar nayak	unregistered	https://stackoverflow.com/users/825455/sanyashi-kumar-nayak	False	-1	1309561789	1309549888	6552623
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	1	292163	unregistered	Bijoy das	unregistered	https://stackoverflow.com/users/292163/bijoy-das	False	-1	1268378969	1268378969	2431130
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	1	203225	unregistered	debants	unregistered	https://stackoverflow.com/users/203225/debants	False	-1	1257404420	1257404420	1678792
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	267	23275	registered	micro	registered	https://stackoverflow.com/users/23275/micro	False	5	1222640051	1222639742	146865
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	48400	22850	registered	Tom	registered	https://stackoverflow.com/users/22850/tom	False	2	1222632922	1222632922	146631
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	1436	3518	registered	Logan	registered	https://stackoverflow.com/users/3518/logan	False	5	1222631838	1222631256	146581
['java', 'static', 'main']	4392	2937	Alotor	https://stackoverflow.com/users/2937/alotor	True	493648	37	495	1544958560	1222631134	146576	https://stackoverflow.com/questions/146576/why-is-the-java-main-method-static	Why is the Java main method static?	1907	7610	registered	Hank	registered	https://stackoverflow.com/users/7610/hank	False	14	1222631463	1222631463	146592
